,dataset,workload,query_index,index_name,index_params,time_s,distcomp,recall,k
11,glove-angular-104-1183514,GaussianNoise(hard),12,dstree,,,1.0,1.0,10
12,glove-angular-104-1183514,GaussianNoise(hard),13,dstree,,,1.0,1.0,10
13,glove-angular-104-1183514,GaussianNoise(hard),14,dstree,,,1.0,1.0,10
14,glove-angular-104-1183514,GaussianNoise(hard),15,dstree,,,1.0,1.0,10
15,glove-angular-104-1183514,GaussianNoise(hard),16,dstree,,,1.0,1.0,10
16,glove-angular-104-1183514,GaussianNoise(hard),17,dstree,,,1.0,1.0,10
17,glove-angular-104-1183514,GaussianNoise(hard),18,dstree,,,1.0,1.0,10
18,glove-angular-104-1183514,GaussianNoise(hard),19,dstree,,,1.0,1.0,10
19,glove-angular-104-1183514,GaussianNoise(hard),20,dstree,,,1.0,1.0,10
20,glove-angular-104-1183514,GaussianNoise(hard),21,dstree,,,1.0,1.0,10
21,glove-angular-104-1183514,GaussianNoise(hard),22,dstree,,,1.0,1.0,10
22,glove-angular-104-1183514,GaussianNoise(hard),23,dstree,,,1.0,1.0,10
23,glove-angular-104-1183514,GaussianNoise(hard),24,dstree,,,1.0,1.0,10
24,glove-angular-104-1183514,GaussianNoise(hard),25,dstree,,,1.0,1.0,10
25,glove-angular-104-1183514,GaussianNoise(hard),26,dstree,,,1.0,1.0,10
26,glove-angular-104-1183514,GaussianNoise(hard),27,dstree,,,1.0,1.0,10
27,glove-angular-104-1183514,GaussianNoise(hard),28,dstree,,,1.0,1.0,10
28,glove-angular-104-1183514,GaussianNoise(hard),29,dstree,,,1.0,1.0,10
29,glove-angular-104-1183514,GaussianNoise(hard),30,dstree,,,1.0,1.0,10
30,glove-angular-104-1183514,GaussianNoise(hard),31,dstree,,,1.0,1.0,10
31,glove-angular-104-1183514,GaussianNoise(hard),32,dstree,,,1.0,1.0,10
32,glove-angular-104-1183514,GaussianNoise(hard),33,dstree,,,1.0,1.0,10
33,glove-angular-104-1183514,GaussianNoise(hard),34,dstree,,,1.0,1.0,10
34,glove-angular-104-1183514,GaussianNoise(hard),35,dstree,,,1.0,1.0,10
35,glove-angular-104-1183514,GaussianNoise(hard),36,dstree,,,1.0,1.0,10
36,glove-angular-104-1183514,GaussianNoise(hard),37,dstree,,,1.0,1.0,10
37,glove-angular-104-1183514,GaussianNoise(hard),38,dstree,,,1.0,1.0,10
38,glove-angular-104-1183514,GaussianNoise(hard),39,dstree,,,1.0,1.0,10
39,glove-angular-104-1183514,GaussianNoise(hard),40,dstree,,,1.0,1.0,10
40,glove-angular-104-1183514,GaussianNoise(hard),41,dstree,,,1.0,1.0,10
41,glove-angular-104-1183514,GaussianNoise(hard),42,dstree,,,1.0,1.0,10
42,glove-angular-104-1183514,GaussianNoise(hard),43,dstree,,,1.0,1.0,10
43,glove-angular-104-1183514,GaussianNoise(hard),44,dstree,,,1.0,1.0,10
44,glove-angular-104-1183514,GaussianNoise(hard),45,dstree,,,1.0,1.0,10
45,glove-angular-104-1183514,GaussianNoise(hard),46,dstree,,,1.0,1.0,10
46,glove-angular-104-1183514,GaussianNoise(hard),47,dstree,,,1.0,1.0,10
47,glove-angular-104-1183514,GaussianNoise(hard),48,dstree,,,1.0,1.0,10
48,glove-angular-104-1183514,GaussianNoise(hard),49,dstree,,,1.0,1.0,10
49,glove-angular-104-1183514,GaussianNoise(hard),50,dstree,,,1.0,1.0,10
50,glove-angular-104-1183514,GaussianNoise(hard),51,dstree,,,1.0,1.0,10
51,glove-angular-104-1183514,GaussianNoise(hard),52,dstree,,,1.0,1.0,10
52,glove-angular-104-1183514,GaussianNoise(hard),53,dstree,,,1.0,1.0,10
53,glove-angular-104-1183514,GaussianNoise(hard),54,dstree,,,1.0,1.0,10
54,glove-angular-104-1183514,GaussianNoise(hard),55,dstree,,,1.0,1.0,10
55,glove-angular-104-1183514,GaussianNoise(hard),56,dstree,,,1.0,1.0,10
56,glove-angular-104-1183514,GaussianNoise(hard),57,dstree,,,1.0,1.0,10
57,glove-angular-104-1183514,GaussianNoise(hard),58,dstree,,,1.0,1.0,10
58,glove-angular-104-1183514,GaussianNoise(hard),59,dstree,,,1.0,1.0,10
59,glove-angular-104-1183514,GaussianNoise(hard),60,dstree,,,1.0,1.0,10
60,glove-angular-104-1183514,GaussianNoise(hard),61,dstree,,,1.0,1.0,10
61,glove-angular-104-1183514,GaussianNoise(hard),62,dstree,,,1.0,1.0,10
62,glove-angular-104-1183514,GaussianNoise(hard),63,dstree,,,1.0,1.0,10
63,glove-angular-104-1183514,GaussianNoise(hard),64,dstree,,,1.0,1.0,10
64,glove-angular-104-1183514,GaussianNoise(hard),65,dstree,,,1.0,1.0,10
65,glove-angular-104-1183514,GaussianNoise(hard),66,dstree,,,1.0,1.0,10
66,glove-angular-104-1183514,GaussianNoise(hard),67,dstree,,,1.0,1.0,10
67,glove-angular-104-1183514,GaussianNoise(hard),68,dstree,,,1.0,1.0,10
68,glove-angular-104-1183514,GaussianNoise(hard),69,dstree,,,1.0,1.0,10
69,glove-angular-104-1183514,GaussianNoise(hard),70,dstree,,,1.0,1.0,10
70,glove-angular-104-1183514,GaussianNoise(hard),71,dstree,,,1.0,1.0,10
71,glove-angular-104-1183514,GaussianNoise(hard),72,dstree,,,1.0,1.0,10
72,glove-angular-104-1183514,GaussianNoise(hard),73,dstree,,,1.0,1.0,10
73,glove-angular-104-1183514,GaussianNoise(hard),74,dstree,,,1.0,1.0,10
74,glove-angular-104-1183514,GaussianNoise(hard),75,dstree,,,1.0,1.0,10
75,glove-angular-104-1183514,GaussianNoise(hard),76,dstree,,,1.0,1.0,10
76,glove-angular-104-1183514,GaussianNoise(hard),77,dstree,,,1.0,1.0,10
77,glove-angular-104-1183514,GaussianNoise(hard),78,dstree,,,1.0,1.0,10
78,glove-angular-104-1183514,GaussianNoise(hard),79,dstree,,,1.0,1.0,10
79,glove-angular-104-1183514,GaussianNoise(hard),80,dstree,,,1.0,1.0,10
80,glove-angular-104-1183514,GaussianNoise(hard),81,dstree,,,1.0,1.0,10
81,glove-angular-104-1183514,GaussianNoise(hard),82,dstree,,,1.0,1.0,10
82,glove-angular-104-1183514,GaussianNoise(hard),83,dstree,,,1.0,1.0,10
83,glove-angular-104-1183514,GaussianNoise(hard),84,dstree,,,1.0,1.0,10
84,glove-angular-104-1183514,GaussianNoise(hard),85,dstree,,,1.0,1.0,10
85,glove-angular-104-1183514,GaussianNoise(hard),86,dstree,,,1.0,1.0,10
86,glove-angular-104-1183514,GaussianNoise(hard),87,dstree,,,1.0,1.0,10
87,glove-angular-104-1183514,GaussianNoise(hard),88,dstree,,,1.0,1.0,10
88,glove-angular-104-1183514,GaussianNoise(hard),89,dstree,,,1.0,1.0,10
89,glove-angular-104-1183514,GaussianNoise(hard),90,dstree,,,1.0,1.0,10
90,glove-angular-104-1183514,GaussianNoise(hard),91,dstree,,,1.0,1.0,10
91,glove-angular-104-1183514,GaussianNoise(hard),92,dstree,,,1.0,1.0,10
92,glove-angular-104-1183514,GaussianNoise(hard),93,dstree,,,1.0,1.0,10
93,glove-angular-104-1183514,GaussianNoise(hard),94,dstree,,,1.0,1.0,10
94,glove-angular-104-1183514,GaussianNoise(hard),95,dstree,,,1.0,1.0,10
95,glove-angular-104-1183514,GaussianNoise(hard),96,dstree,,,1.0,1.0,10
96,glove-angular-104-1183514,GaussianNoise(hard),97,dstree,,,1.0,1.0,10
97,glove-angular-104-1183514,GaussianNoise(hard),98,dstree,,,1.0,1.0,10
98,glove-angular-104-1183514,GaussianNoise(hard),99,dstree,,,1.0,1.0,10
99,glove-angular-104-1183514,GaussianNoise(hard),100,dstree,,,1.0,1.0,10
0,glove-angular-104-1183514,GaussianNoise(easy),1,dstree,,,0.0006565194835042,1.0,1
1,glove-angular-104-1183514,GaussianNoise(easy),2,dstree,,,0.000588079228467,1.0,1
2,glove-angular-104-1183514,GaussianNoise(easy),3,dstree,,,0.001495546313774,1.0,1
3,glove-angular-104-1183514,GaussianNoise(easy),4,dstree,,,0.0007739663409135,1.0,1
4,glove-angular-104-1183514,GaussianNoise(easy),5,dstree,,,0.001227699883567,1.0,1
5,glove-angular-104-1183514,GaussianNoise(easy),6,dstree,,,0.0007207350314402,1.0,1
6,glove-angular-104-1183514,GaussianNoise(easy),7,dstree,,,0.0005255535633714,1.0,1
7,glove-angular-104-1183514,GaussianNoise(easy),8,dstree,,,0.0008086089391422,1.0,1
8,glove-angular-104-1183514,GaussianNoise(easy),9,dstree,,,0.0007249597385413,1.0,1
9,glove-angular-104-1183514,GaussianNoise(easy),10,dstree,,,0.0005509018059777,1.0,1
10,glove-angular-104-1183514,GaussianNoise(easy),11,dstree,,,0.000588079228467,1.0,1
11,glove-angular-104-1183514,GaussianNoise(easy),12,dstree,,,0.0006413105379404,1.0,1
12,glove-angular-104-1183514,GaussianNoise(easy),13,dstree,,,0.000795934817839,1.0,1
13,glove-angular-104-1183514,GaussianNoise(easy),14,dstree,,,0.0005703354586426,1.0,1
14,glove-angular-104-1183514,GaussianNoise(easy),15,dstree,,,0.0006767980775892,1.0,1
15,glove-angular-104-1183514,GaussianNoise(easy),16,dstree,,,0.0004030370574408,1.0,1
16,glove-angular-104-1183514,GaussianNoise(easy),17,dstree,,,0.0007536877468285,1.0,1
17,glove-angular-104-1183514,GaussianNoise(easy),18,dstree,,,0.0007393237426849,1.0,1
18,glove-angular-104-1183514,GaussianNoise(easy),19,dstree,,,0.0006396206550999,1.0,1
19,glove-angular-104-1183514,GaussianNoise(easy),20,dstree,,,0.0005711804000628,1.0,1
20,glove-angular-104-1183514,GaussianNoise(easy),21,dstree,,,0.0004334549485684,1.0,1
21,glove-angular-104-1183514,GaussianNoise(easy),22,dstree,,,0.0012581177746946,1.0,1
22,glove-angular-104-1183514,GaussianNoise(easy),23,dstree,,,0.0008052291734614,1.0,1
23,glove-angular-104-1183514,GaussianNoise(easy),24,dstree,,,0.0007291844456423,1.0,1
24,glove-angular-104-1183514,GaussianNoise(easy),25,dstree,,,0.0006168072367542,1.0,1
25,glove-angular-104-1183514,GaussianNoise(easy),26,dstree,,,0.0006624340734456,1.0,1
26,glove-angular-104-1183514,GaussianNoise(easy),27,dstree,,,0.0004528886012332,1.0,1
27,glove-angular-104-1183514,GaussianNoise(easy),28,dstree,,,0.0002323588905581,1.0,1
28,glove-angular-104-1183514,GaussianNoise(easy),29,dstree,,,0.0007097507929775,1.0,1
29,glove-angular-104-1183514,GaussianNoise(easy),30,dstree,,,0.0004351448314088,1.0,1
30,glove-angular-104-1183514,GaussianNoise(easy),31,dstree,,,0.0005103446178076,1.0,1
31,glove-angular-104-1183514,GaussianNoise(easy),32,dstree,,,0.0005990634669298,1.0,1
32,glove-angular-104-1183514,GaussianNoise(easy),33,dstree,,,0.0003269923296217,1.0,1
33,glove-angular-104-1183514,GaussianNoise(easy),34,dstree,,,0.0007680517509721,1.0,1
34,glove-angular-104-1183514,GaussianNoise(easy),35,dstree,,,0.000403881998861,1.0,1
35,glove-angular-104-1183514,GaussianNoise(easy),36,dstree,,,0.0004089516473822,1.0,1
36,glove-angular-104-1183514,GaussianNoise(easy),37,dstree,,,0.0006776430190094,1.0,1
37,glove-angular-104-1183514,GaussianNoise(easy),38,dstree,,,0.0006852474917913,1.0,1
38,glove-angular-104-1183514,GaussianNoise(easy),39,dstree,,,0.000659899249185,1.0,1
39,glove-angular-104-1183514,GaussianNoise(easy),40,dstree,,,0.0008018494077805,1.0,1
40,glove-angular-104-1183514,GaussianNoise(easy),41,dstree,,,0.0007105957343977,1.0,1
41,glove-angular-104-1183514,GaussianNoise(easy),42,dstree,,,0.0006489150107223,1.0,1
42,glove-angular-104-1183514,GaussianNoise(easy),43,dstree,,,0.0005475220402969,1.0,1
43,glove-angular-104-1183514,GaussianNoise(easy),44,dstree,,,0.0006446903036212,1.0,1
44,glove-angular-104-1183514,GaussianNoise(easy),45,dstree,,,0.0008297324746475,1.0,1
45,glove-angular-104-1183514,GaussianNoise(easy),46,dstree,,,0.0005230187391108,1.0,1
46,glove-angular-104-1183514,GaussianNoise(easy),47,dstree,,,0.0007486180983072,1.0,1
47,glove-angular-104-1183514,GaussianNoise(easy),48,dstree,,,0.0008373369474294,1.0,1
48,glove-angular-104-1183514,GaussianNoise(easy),49,dstree,,,0.0004123314130631,1.0,1
49,glove-angular-104-1183514,GaussianNoise(easy),50,dstree,,,0.0006776430190094,1.0,1
50,glove-angular-104-1183514,GaussianNoise(easy),51,dstree,,,0.0004782368438396,1.0,1
51,glove-angular-104-1183514,GaussianNoise(easy),52,dstree,,,0.0004233156515258,1.0,1
52,glove-angular-104-1183514,GaussianNoise(easy),53,dstree,,,0.0004486638941322,1.0,1
53,glove-angular-104-1183514,GaussianNoise(easy),54,dstree,,,0.000452043659813,1.0,1
54,glove-angular-104-1183514,GaussianNoise(easy),55,dstree,,,0.0006337060651585,1.0,1
55,glove-angular-104-1183514,GaussianNoise(easy),56,dstree,,,0.0006413105379404,1.0,1
56,glove-angular-104-1183514,GaussianNoise(easy),57,dstree,,,0.000463872839696,1.0,1
57,glove-angular-104-1183514,GaussianNoise(easy),58,dstree,,,0.000299954204175,1.0,1
58,glove-angular-104-1183514,GaussianNoise(easy),59,dstree,,,0.0006379307722595,1.0,1
59,glove-angular-104-1183514,GaussianNoise(easy),60,dstree,,,0.0007604472781902,1.0,1
60,glove-angular-104-1183514,GaussianNoise(easy),61,dstree,,,0.000648070069302,1.0,1
61,glove-angular-104-1183514,GaussianNoise(easy),62,dstree,,,0.000648070069302,1.0,1
62,glove-angular-104-1183514,GaussianNoise(easy),63,dstree,,,0.0007072159687168,1.0,1
63,glove-angular-104-1183514,GaussianNoise(easy),64,dstree,,,0.0007925550521582,1.0,1
64,glove-angular-104-1183514,GaussianNoise(easy),65,dstree,,,0.00111954738178,1.0,1
65,glove-angular-104-1183514,GaussianNoise(easy),66,dstree,,,0.0004909109651427,1.0,1
66,glove-angular-104-1183514,GaussianNoise(easy),67,dstree,,,0.0005897691113075,1.0,1
67,glove-angular-104-1183514,GaussianNoise(easy),68,dstree,,,0.0007714315166529,1.0,1
68,glove-angular-104-1183514,GaussianNoise(easy),69,dstree,,,0.000715665382919,1.0,1
69,glove-angular-104-1183514,GaussianNoise(easy),70,dstree,,,0.0004376796556694,1.0,1
70,glove-angular-104-1183514,GaussianNoise(easy),71,dstree,,,0.0006497599521425,1.0,1
71,glove-angular-104-1183514,GaussianNoise(easy),72,dstree,,,0.0004342998899886,1.0,1
72,glove-angular-104-1183514,GaussianNoise(easy),73,dstree,,,0.0005914589941479,1.0,1
73,glove-angular-104-1183514,GaussianNoise(easy),74,dstree,,,0.0006810227846903,1.0,1
74,glove-angular-104-1183514,GaussianNoise(easy),75,dstree,,,0.0007680517509721,1.0,1
75,glove-angular-104-1183514,GaussianNoise(easy),76,dstree,,,0.000715665382919,1.0,1
76,glove-angular-104-1183514,GaussianNoise(easy),77,dstree,,,0.0005821646385256,1.0,1
77,glove-angular-104-1183514,GaussianNoise(easy),78,dstree,,,0.0006328611237382,1.0,1
78,glove-angular-104-1183514,GaussianNoise(easy),79,dstree,,,0.0005855444042064,1.0,1
79,glove-angular-104-1183514,GaussianNoise(easy),80,dstree,,,0.0006996114959349,1.0,1
80,glove-angular-104-1183514,GaussianNoise(easy),81,dstree,,,0.0007173552657594,1.0,1
81,glove-angular-104-1183514,GaussianNoise(easy),82,dstree,,,0.0007536877468285,1.0,1
82,glove-angular-104-1183514,GaussianNoise(easy),83,dstree,,,0.0004672526053768,1.0,1
83,glove-angular-104-1183514,GaussianNoise(easy),84,dstree,,,0.0005263985047916,1.0,1
84,glove-angular-104-1183514,GaussianNoise(easy),85,dstree,,,0.0006700385462275,1.0,1
85,glove-angular-104-1183514,GaussianNoise(easy),86,dstree,,,0.0003168530325792,1.0,1
86,glove-angular-104-1183514,GaussianNoise(easy),87,dstree,,,0.0007241147971211,1.0,1
87,glove-angular-104-1183514,GaussianNoise(easy),88,dstree,,,0.0006396206550999,1.0,1
88,glove-angular-104-1183514,GaussianNoise(easy),89,dstree,,,0.0007460832740466,1.0,1
89,glove-angular-104-1183514,GaussianNoise(easy),90,dstree,,,0.0006987665545147,1.0,1
90,glove-angular-104-1183514,GaussianNoise(easy),91,dstree,,,0.0016256672924866,1.0,1
91,glove-angular-104-1183514,GaussianNoise(easy),92,dstree,,,0.0012614975403755,1.0,1
92,glove-angular-104-1183514,GaussianNoise(easy),93,dstree,,,0.0010130847628333,1.0,1
93,glove-angular-104-1183514,GaussianNoise(easy),94,dstree,,,0.000375998931994,1.0,1
94,glove-angular-104-1183514,GaussianNoise(easy),95,dstree,,,0.0005492119231373,1.0,1
95,glove-angular-104-1183514,GaussianNoise(easy),96,dstree,,,0.0004275403586269,1.0,1
96,glove-angular-104-1183514,GaussianNoise(easy),97,dstree,,,0.0004486638941322,1.0,1
97,glove-angular-104-1183514,GaussianNoise(easy),98,dstree,,,0.0011922123439181,1.0,1
98,glove-angular-104-1183514,GaussianNoise(easy),99,dstree,,,0.0006176521781744,1.0,1
99,glove-angular-104-1183514,GaussianNoise(easy),100,dstree,,,0.0005897691113075,1.0,1
0,glove-angular-104-1183514,GaussianNoise(medium),1,dstree,,,0.0006565194835042,1.0,1
1,glove-angular-104-1183514,GaussianNoise(medium),2,dstree,,,0.0013890836948274,1.0,1
2,glove-angular-104-1183514,GaussianNoise(medium),3,dstree,,,0.0021309422617729,1.0,1
3,glove-angular-104-1183514,GaussianNoise(medium),4,dstree,,,0.0007739663409135,1.0,1
4,glove-angular-104-1183514,GaussianNoise(medium),5,dstree,,,0.0019687135090924,1.0,1
5,glove-angular-104-1183514,GaussianNoise(medium),6,dstree,,,0.0007207350314402,1.0,1
6,glove-angular-104-1183514,GaussianNoise(medium),7,dstree,,,0.001091664314913,1.0,1
7,glove-angular-104-1183514,GaussianNoise(medium),8,dstree,,,0.0013189535569498,1.0,1
8,glove-angular-104-1183514,GaussianNoise(medium),9,dstree,,,0.0007249597385413,1.0,1
9,glove-angular-104-1183514,GaussianNoise(medium),10,dstree,,,0.0005509018059777,1.0,1
10,glove-angular-104-1183514,GaussianNoise(medium),11,dstree,,,0.000588079228467,1.0,1
11,glove-angular-104-1183514,GaussianNoise(medium),12,dstree,,,0.0006413105379404,1.0,1
12,glove-angular-104-1183514,GaussianNoise(medium),13,dstree,,,0.000795934817839,1.0,1
13,glove-angular-104-1183514,GaussianNoise(medium),14,dstree,,,0.0012293897664074,1.0,1
14,glove-angular-104-1183514,GaussianNoise(medium),15,dstree,,,0.0012336144735085,1.0,1
15,glove-angular-104-1183514,GaussianNoise(medium),16,dstree,,,0.0004030370574408,1.0,1
16,glove-angular-104-1183514,GaussianNoise(medium),17,dstree,,,0.0007536877468285,1.0,1
17,glove-angular-104-1183514,GaussianNoise(medium),18,dstree,,,0.0007393237426849,1.0,1
18,glove-angular-104-1183514,GaussianNoise(medium),19,dstree,,,0.0006396206550999,1.0,1
19,glove-angular-104-1183514,GaussianNoise(medium),20,dstree,,,0.0005711804000628,1.0,1
20,glove-angular-104-1183514,GaussianNoise(medium),21,dstree,,,0.0010832149007109,1.0,1
21,glove-angular-104-1183514,GaussianNoise(medium),22,dstree,,,0.0012581177746946,1.0,1
22,glove-angular-104-1183514,GaussianNoise(medium),23,dstree,,,0.0008052291734614,1.0,1
23,glove-angular-104-1183514,GaussianNoise(medium),24,dstree,,,0.0007291844456423,1.0,1
24,glove-angular-104-1183514,GaussianNoise(medium),25,dstree,,,0.0006168072367542,1.0,1
25,glove-angular-104-1183514,GaussianNoise(medium),26,dstree,,,0.0006624340734456,1.0,1
26,glove-angular-104-1183514,GaussianNoise(medium),27,dstree,,,0.0004528886012332,1.0,1
27,glove-angular-104-1183514,GaussianNoise(medium),28,dstree,,,0.0002323588905581,1.0,1
28,glove-angular-104-1183514,GaussianNoise(medium),29,dstree,,,0.0024824378925809,1.0,1
29,glove-angular-104-1183514,GaussianNoise(medium),30,dstree,,,0.0004351448314088,1.0,1
30,glove-angular-104-1183514,GaussianNoise(medium),31,dstree,,,0.0005103446178076,1.0,1
31,glove-angular-104-1183514,GaussianNoise(medium),32,dstree,,,0.0017338197942736,1.0,1
32,glove-angular-104-1183514,GaussianNoise(medium),33,dstree,,,0.0003269923296217,1.0,1
33,glove-angular-104-1183514,GaussianNoise(medium),34,dstree,,,0.0016746738948588,1.0,1
34,glove-angular-104-1183514,GaussianNoise(medium),35,dstree,,,0.000403881998861,1.0,1
35,glove-angular-104-1183514,GaussianNoise(medium),36,dstree,,,0.0004089516473822,1.0,1
36,glove-angular-104-1183514,GaussianNoise(medium),37,dstree,,,0.0027798572724952,1.0,1
37,glove-angular-104-1183514,GaussianNoise(medium),38,dstree,,,0.0006852474917913,1.0,1
38,glove-angular-104-1183514,GaussianNoise(medium),39,dstree,,,0.000659899249185,1.0,1
39,glove-angular-104-1183514,GaussianNoise(medium),40,dstree,,,0.0008018494077805,1.0,1
40,glove-angular-104-1183514,GaussianNoise(medium),41,dstree,,,0.0007105957343977,1.0,1
41,glove-angular-104-1183514,GaussianNoise(medium),42,dstree,,,0.0006489150107223,1.0,1
42,glove-angular-104-1183514,GaussianNoise(medium),43,dstree,,,0.0005475220402969,1.0,1
43,glove-angular-104-1183514,GaussianNoise(medium),44,dstree,,,0.0013223333226307,1.0,1
44,glove-angular-104-1183514,GaussianNoise(medium),45,dstree,,,0.0008297324746475,1.0,1
45,glove-angular-104-1183514,GaussianNoise(medium),46,dstree,,,0.0005230187391108,1.0,1
46,glove-angular-104-1183514,GaussianNoise(medium),47,dstree,,,0.0012133358794234,1.0,1
47,glove-angular-104-1183514,GaussianNoise(medium),48,dstree,,,0.0011685539841522,1.0,1
48,glove-angular-104-1183514,GaussianNoise(medium),49,dstree,,,0.0004123314130631,1.0,1
49,glove-angular-104-1183514,GaussianNoise(medium),50,dstree,,,0.0006776430190094,1.0,1
50,glove-angular-104-1183514,GaussianNoise(medium),51,dstree,,,0.0004782368438396,1.0,1
51,glove-angular-104-1183514,GaussianNoise(medium),52,dstree,,,0.0011896775196575,1.0,1
52,glove-angular-104-1183514,GaussianNoise(medium),53,dstree,,,0.0014685081883273,1.0,1
53,glove-angular-104-1183514,GaussianNoise(medium),54,dstree,,,0.000452043659813,1.0,1
54,glove-angular-104-1183514,GaussianNoise(medium),55,dstree,,,0.0006337060651585,1.0,1
55,glove-angular-104-1183514,GaussianNoise(medium),56,dstree,,,0.0006413105379404,1.0,1
56,glove-angular-104-1183514,GaussianNoise(medium),57,dstree,,,0.0011263069131417,1.0,1
57,glove-angular-104-1183514,GaussianNoise(medium),58,dstree,,,0.000299954204175,1.0,1
58,glove-angular-104-1183514,GaussianNoise(medium),59,dstree,,,0.0012826210758808,1.0,1
59,glove-angular-104-1183514,GaussianNoise(medium),60,dstree,,,0.0007604472781902,1.0,1
60,glove-angular-104-1183514,GaussianNoise(medium),61,dstree,,,0.0011313765616629,1.0,1
61,glove-angular-104-1183514,GaussianNoise(medium),62,dstree,,,0.0012581177746946,1.0,1
62,glove-angular-104-1183514,GaussianNoise(medium),63,dstree,,,0.0012851559001414,1.0,1
63,glove-angular-104-1183514,GaussianNoise(medium),64,dstree,,,0.0022078319310122,1.0,1
64,glove-angular-104-1183514,GaussianNoise(medium),65,dstree,,,0.00111954738178,1.0,1
65,glove-angular-104-1183514,GaussianNoise(medium),66,dstree,,,0.0004909109651427,1.0,1
66,glove-angular-104-1183514,GaussianNoise(medium),67,dstree,,,0.0005897691113075,1.0,1
67,glove-angular-104-1183514,GaussianNoise(medium),68,dstree,,,0.0012969850800244,1.0,1
68,glove-angular-104-1183514,GaussianNoise(medium),69,dstree,,,0.000715665382919,1.0,1
69,glove-angular-104-1183514,GaussianNoise(medium),70,dstree,,,0.0023599213866502,1.0,1
70,glove-angular-104-1183514,GaussianNoise(medium),71,dstree,,,0.0006497599521425,1.0,1
71,glove-angular-104-1183514,GaussianNoise(medium),72,dstree,,,0.0004342998899886,1.0,1
72,glove-angular-104-1183514,GaussianNoise(medium),73,dstree,,,0.0005914589941479,1.0,1
73,glove-angular-104-1183514,GaussianNoise(medium),74,dstree,,,0.0006810227846903,1.0,1
74,glove-angular-104-1183514,GaussianNoise(medium),75,dstree,,,0.0007680517509721,1.0,1
75,glove-angular-104-1183514,GaussianNoise(medium),76,dstree,,,0.000715665382919,1.0,1
76,glove-angular-104-1183514,GaussianNoise(medium),77,dstree,,,0.0005821646385256,1.0,1
77,glove-angular-104-1183514,GaussianNoise(medium),78,dstree,,,0.0006328611237382,1.0,1
78,glove-angular-104-1183514,GaussianNoise(medium),79,dstree,,,0.0005855444042064,1.0,1
79,glove-angular-104-1183514,GaussianNoise(medium),80,dstree,,,0.0006996114959349,1.0,1
80,glove-angular-104-1183514,GaussianNoise(medium),81,dstree,,,0.0013172636741094,1.0,1
81,glove-angular-104-1183514,GaussianNoise(medium),82,dstree,,,0.0007536877468285,1.0,1
82,glove-angular-104-1183514,GaussianNoise(medium),83,dstree,,,0.0004672526053768,1.0,1
83,glove-angular-104-1183514,GaussianNoise(medium),84,dstree,,,0.0005263985047916,1.0,1
84,glove-angular-104-1183514,GaussianNoise(medium),85,dstree,,,0.0006700385462275,1.0,1
85,glove-angular-104-1183514,GaussianNoise(medium),86,dstree,,,0.0011263069131417,1.0,1
86,glove-angular-104-1183514,GaussianNoise(medium),87,dstree,,,0.001431330765838,1.0,1
87,glove-angular-104-1183514,GaussianNoise(medium),88,dstree,,,0.0012471335362319,1.0,1
88,glove-angular-104-1183514,GaussianNoise(medium),89,dstree,,,0.0012986749628648,1.0,1
89,glove-angular-104-1183514,GaussianNoise(medium),90,dstree,,,0.0014701980711677,1.0,1
90,glove-angular-104-1183514,GaussianNoise(medium),91,dstree,,,0.0024004785748204,1.0,1
