i,lid_10,rc_10,exp_20|10,distcomp,dataset,workload_description,eps_q0.25,eps_q0.5,eps_q0.75
5913,22.432398059417796,4.301172,1.0359093,0.0152,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.03335,0.154,0.4259
5914,46.00075052142046,2.2480068,1.0746332,0.014416666666666666,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.20266666666666666,0.9999833333333333,1.0
5915,16.891128233247912,2.9213417,1.0405936,0.025116666666666666,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.06498333333333334,0.33923333333333333,0.7685666666666666
5916,40.06771608035455,2.5115633,1.0386553,0.06318333333333333,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.29711666666666664,0.8029,0.9994833333333333
5917,35.082134578792925,2.1540117,1.0414401,0.03765,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.3214666666666667,0.9993,1.0
5918,15.375569316641737,2.835512,1.0931022,0.008833333333333334,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.03726666666666666,0.4670166666666667,0.9444166666666667
5919,12.182653413989748,2.689835,1.0438948,0.043616666666666665,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.06963333333333334,0.38203333333333334,0.9565333333333333
5920,17.760958346249488,3.653493,1.0808598,0.014216666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.005216666666666666,0.08405,0.26053333333333334
5921,17.794131185470142,2.0027902,1.0250335,0.030566666666666666,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.38703333333333334,1.0,1.0
5922,65.77922663256804,2.5765295,1.0326244,0.012716666666666666,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.20953333333333332,0.8521833333333333,0.9995833333333334
5923,13.382135401563675,2.4357593,1.0490621,0.009916666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.14586666666666667,0.66475,0.9937333333333334
5924,17.96014809216453,2.9455903,1.0386263,0.016983333333333333,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.07743333333333334,0.44705,0.9289333333333334
5925,23.29660893388525,2.088855,1.0309834,0.034633333333333335,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.3107,0.9999833333333333,1.0
5926,6.335617413239855,3.3632953,1.032707,0.015716666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.0042833333333333334,0.028816666666666668,0.20138333333333333
5927,27.7470396605092,2.514562,1.0195055,0.020816666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.18555,0.82235,0.9986166666666667
5928,33.227602283250825,2.3609598,1.027875,0.027216666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.3330666666666667,0.9034166666666666,1.0
5929,7.096878662615132,3.1769583,1.057033,0.0241,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.0014,0.06778333333333333,0.19215
5930,16.325899856034358,3.4380314,1.0304712,0.016516666666666666,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.06606666666666666,0.2749333333333333,0.6962
5931,15.133459523824557,2.484833,1.0665218,0.04803333333333333,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.14935,0.6692166666666667,0.9999833333333333
5932,17.996889760266576,2.6121106,1.0564737,0.024816666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.09995,0.5913166666666667,0.9997333333333334
5933,9.714911573738876,2.5720825,1.0138406,0.04215,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.05121666666666667,0.44135,0.9542333333333334
5934,15.239362096560162,3.2471468,1.0510594,0.027183333333333334,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.0272,0.20298333333333332,0.6675833333333333
5935,22.92540398630086,4.4597235,1.0561638,0.015566666666666666,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.02185,0.09853333333333333,0.2903
5936,14.24510792162671,2.8932586,1.0492971,0.017333333333333333,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.020766666666666666,0.41028333333333333,0.9999
5937,21.067489597214035,2.9963803,1.0420389,0.012383333333333333,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.0461,0.462,0.9643
5938,23.603884172643653,2.621757,1.0226673,0.07223333333333333,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.14465,0.5544333333333333,0.9548
5939,22.501722811123948,2.6883793,1.0199752,0.015433333333333334,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.07496666666666667,0.5738166666666666,0.9993166666666666
5940,32.86697441158033,2.6554365,1.0575124,0.010916666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.06595,0.9307666666666666,1.0
5941,13.801741261385446,2.0120535,1.078012,0.0106,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.07423333333333333,0.8954333333333333,1.0
5942,18.540366044623813,2.4552958,1.0541216,0.014933333333333333,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.0287,0.8753833333333333,1.0
5943,35.36486217430155,1.7405055,1.0299854,0.03213333333333333,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.79265,1.0,1.0
5944,31.214111430779873,3.6485374,1.0661217,0.015616666666666666,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.054066666666666666,0.23843333333333333,0.6427333333333334
5945,29.343708527822518,2.3825326,1.0241269,0.018133333333333335,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.23746666666666666,0.8733333333333333,0.9997166666666667
5946,31.408235861246776,1.8033496,1.0263253,0.04703333333333334,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.85135,1.0,1.0
5947,28.124228895575094,3.3080654,1.0398246,0.03506666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.056266666666666666,0.41136666666666666,0.86015
5948,8.561287614588503,3.1104913,1.0688511,0.012466666666666666,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.0044,0.06856666666666666,0.2747
5949,25.0980228321382,2.6751747,1.0395782,0.0098,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.15901666666666667,0.7117333333333333,0.9978
5950,30.811890808834487,2.7511182,1.0284108,0.015566666666666666,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.08168333333333333,0.6320833333333333,0.9939
5951,29.407070038062006,2.5730112,1.0315119,0.023266666666666668,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.1634,0.6953,0.98485
5952,23.84871733721031,2.5061233,1.0818491,0.00955,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.11696666666666666,0.7152166666666666,1.0
5953,9.182755210055676,2.0333614,1.0420201,0.026966666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.0054,0.3708,0.7576666666666667
5954,14.277689663173037,3.6886787,1.0757459,0.014216666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.00825,0.10536666666666666,0.2864833333333333
5955,56.176374626913265,1.878261,1.0463841,0.0162,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.7612833333333333,1.0,1.0
5956,17.489773210277445,2.5763733,1.0222611,0.013983333333333334,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.10065,0.8465333333333334,0.9998666666666667
5957,11.717771859575729,3.1854894,1.0466211,0.0165,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.023666666666666666,0.2823333333333333,0.7519333333333333
5958,16.574908691748046,5.4340286,1.110656,0.010216666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.00425,0.03175,0.09645
5959,20.713054038189366,2.2681046,1.0331019,0.0103,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.03913333333333333,0.9942,1.0
5960,17.725739666737677,3.489513,1.0518066,0.014966666666666666,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.0245,0.17245,0.6022833333333333
5961,8.41217509088872,3.8206098,1.083584,0.0087,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.0030833333333333333,0.058416666666666665,0.1885
5962,8.171739686237787,3.7917495,1.067799,0.029316666666666668,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.0021666666666666666,0.032016666666666665,0.09575
5963,16.06005986667538,4.867502,1.0720724,0.013066666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.011683333333333334,0.06581666666666666,0.18908333333333333
5964,27.350782267622417,2.4719207,1.0337377,0.02515,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.23228333333333334,0.7655166666666666,0.9939166666666667
5965,43.6425245399872,2.140817,1.0115008,0.050166666666666665,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.40291666666666665,0.9772666666666666,1.0
5966,35.92828569225893,2.4107707,1.0289419,0.024216666666666668,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.29933333333333334,0.9116833333333333,1.0
5967,17.613313591339583,2.6183505,1.0343947,0.0122,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.10501666666666666,0.63285,0.9998
5968,20.01864609495693,2.1832588,1.0488307,0.013383333333333334,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.2636,0.9953666666666666,1.0
5969,22.45872393857375,2.755256,1.0476425,0.04175,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.07141666666666667,0.6055166666666667,0.9854833333333334
5970,11.470509069191301,3.4341204,1.0809926,0.02525,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.017983333333333334,0.16683333333333333,0.4539166666666667
5971,7.605372827722207,3.7525928,1.0958147,0.010916666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.0021333333333333334,0.03905,0.28085
5972,27.678647639650535,2.1800847,1.0379057,0.026016666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.19468333333333335,0.9996166666666667,1.0
5973,23.932843604271202,2.2356133,1.0341278,0.03765,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.21891666666666668,0.98885,1.0
5974,29.84974971332902,2.348016,1.0367653,0.01165,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.20853333333333332,0.93115,0.9999833333333333
5975,15.164499093249454,2.7995641,1.0256292,0.028783333333333334,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.06701666666666667,0.5271166666666667,0.9892166666666666
5976,49.79393685605605,2.213648,1.021242,0.03115,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.41246666666666665,0.9827833333333333,1.0
5977,15.976443258589066,2.3436334,1.0441571,0.059666666666666666,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.18573333333333333,0.8044833333333333,0.9998166666666667
5978,14.892535808378131,4.9740896,1.0909897,0.01805,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.016683333333333335,0.06955,0.16578333333333334
5979,21.80414857967733,2.1425962,1.0326331,0.010233333333333334,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.29843333333333333,0.982,1.0
5980,14.352450400470106,3.0482764,1.0585297,0.016133333333333333,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.03451666666666667,0.29178333333333334,0.7682
5981,16.024815928903237,1.8563584,1.034479,0.0497,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.5375166666666666,0.9999333333333333,1.0
5982,9.84231003397435,2.6804273,1.0325873,0.03663333333333333,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.08563333333333334,0.48213333333333336,0.8474833333333334
5983,18.183965599821146,3.116765,1.0332316,0.0285,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.08086666666666667,0.32485,0.8251333333333334
5984,17.292514054256042,2.9936385,1.0931036,0.023866666666666668,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.049916666666666665,0.4059833333333333,0.97365
5985,27.656240830550217,2.7281086,1.039014,0.00845,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.07246666666666667,0.8363,1.0
5986,7.542028961816076,2.3346004,1.1223032,0.006083333333333333,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.0012166666666666667,0.22918333333333332,0.7800666666666667
5987,19.06707852935348,3.487038,1.0479208,0.011366666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.016183333333333334,0.17113333333333333,0.4725666666666667
5988,23.861261069648805,3.4532325,1.0394993,0.014216666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.032183333333333335,0.22081666666666666,0.6974333333333333
5989,39.75095549084142,2.9957473,1.0465559,0.0175,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.07043333333333333,0.6124666666666667,0.9999833333333333
5990,25.923724713133105,1.6732304,1.0324335,0.021683333333333332,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.8867166666666667,1.0,1.0
5991,14.80587558176738,3.5465834,1.0597334,0.018416666666666668,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.012516666666666667,0.15066666666666667,0.4557
5992,41.16097217392895,2.862269,1.0342594,0.013916666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.2022,0.6262166666666666,0.9736333333333334
5993,15.292956697459298,1.6501528,1.0420943,0.01925,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.92715,1.0,1.0
5994,13.635418486852805,2.6762874,1.0325509,0.02155,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.0486,0.38205,0.77205
5995,16.473642707395875,3.2126923,1.0429313,0.0175,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.029666666666666668,0.13591666666666666,0.7196833333333333
5996,43.14272646355269,1.5715767,1.013496,0.0617,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.9999166666666667,1.0,1.0
5997,12.447121541983362,2.6364408,1.0591536,0.01405,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.10671666666666667,0.5631833333333334,0.9604833333333334
5998,12.91161290692707,2.6229696,1.0333962,0.0113,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.08533333333333333,0.5718166666666666,0.9968666666666667
5999,28.65704466841684,3.0207489,1.0543584,0.020566666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.06225,0.5777666666666667,0.99965
6000,31.719542948286055,3.2430372,1.0359836,0.02415,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.09883333333333333,0.46575,0.79895
6001,9.431485025173538,3.8822043,1.0961552,0.043616666666666665,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.006583333333333333,0.09941666666666667,0.23396666666666666
6002,10.923276963390947,3.3772414,1.053053,0.0143,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.010816666666666667,0.12098333333333333,0.29051666666666665
6003,51.3794513377112,2.2282884,1.0246139,0.050633333333333336,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.37135,0.9999666666666667,1.0
6004,18.745273772830483,4.8794727,1.0523934,0.015733333333333332,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.014216666666666667,0.07653333333333333,0.21933333333333332
6005,19.064082702553335,3.0342648,1.0680596,0.030116666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.04393333333333333,0.33365,0.9025333333333333
6006,36.61858897216204,2.7511694,1.095502,0.009,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.058366666666666664,0.5995,1.0
6007,8.13156910072605,3.4019074,1.0996362,0.019316666666666666,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.0015166666666666666,0.029883333333333335,0.22573333333333334
6008,34.257603570896215,2.5433981,1.0290837,0.023266666666666668,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.20806666666666668,0.7802166666666667,0.9972333333333333
6009,35.772471579881866,2.0297978,1.0635836,0.0234,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.5314333333333333,0.9994666666666666,1.0
6010,21.875920261615793,2.028036,1.0186412,0.04253333333333333,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.23095,0.8244833333333333,0.9999166666666667
6011,21.469607576592544,2.7592058,1.0200193,0.0194,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.1053,0.6411,0.9998333333333334
6012,24.632848652089436,1.8058828,1.0311689,0.05876666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.6054166666666667,0.9999666666666667,1.0
6013,16.56415132155089,2.4829125,1.0584354,0.02305,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.12403333333333333,0.9241833333333334,0.9999833333333333
6014,20.027466208216467,3.4973326,1.0618714,0.01325,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.02635,0.30501666666666666,0.6619666666666667
6015,10.139737984548427,2.0727887,1.0375077,0.005083333333333333,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.24605,0.9857833333333333,1.0
6016,15.887040564473496,2.9197426,1.0657089,0.016066666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.05001666666666667,0.51635,0.9893333333333333
6017,58.658159006421826,3.3972523,1.0465151,0.0198,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.049433333333333336,0.3183166666666667,0.9266166666666666
6018,17.79012764592292,2.9773948,1.0543015,0.036316666666666664,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.03186666666666667,0.21058333333333334,0.71575
6019,16.903635214380127,2.6875226,1.0393364,0.056666666666666664,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.09645,0.4753833333333333,0.9428166666666666
6020,37.92080207031225,2.4867709,1.0308255,0.012716666666666666,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.22888333333333333,0.8882666666666666,0.9999166666666667
6021,12.645277358360767,5.691048,1.1166843,0.01525,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.007583333333333333,0.0433,0.09236666666666667
6022,19.945250723078576,2.829782,1.085605,0.025416666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.07396666666666667,0.5436,0.99995
6023,69.69291904519811,1.7610322,1.0069015,0.0639,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.7787333333333334,1.0,1.0
6024,15.139199979786987,2.9706395,1.0206207,0.022683333333333333,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.043333333333333335,0.3055333333333333,0.73665
6025,21.845276444592592,3.0270045,1.0783911,0.03323333333333333,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.07473333333333333,0.44251666666666667,0.9974166666666666
6026,16.76280760491777,3.7683442,1.0560079,0.009666666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.023133333333333332,0.17346666666666666,0.47686666666666666
6027,38.84314923344243,2.1128693,1.0310642,0.011316666666666666,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.4062,0.99445,1.0
6028,21.211352910752257,2.6383362,1.0174769,0.017066666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.07141666666666667,0.41681666666666667,0.8055666666666667
6029,17.59331385081334,2.9580445,1.0756496,0.011333333333333334,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.02325,0.25271666666666665,0.9999666666666667
6030,15.660596930852057,2.8147342,1.0402925,0.029966666666666666,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.10226666666666667,0.43421666666666664,0.9909666666666667
6031,37.55780364966215,2.3401077,1.0396315,0.015716666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.0898,1.0,1.0
6032,37.675117108664345,2.0535514,1.0260034,0.0255,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.4538,0.9980166666666667,1.0
6033,16.146868669299288,3.2991917,1.0863897,0.017316666666666668,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.014616666666666667,0.15463333333333334,0.6436666666666667
6034,15.508593327593188,3.6455643,1.0358199,0.013066666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.016416666666666666,0.09923333333333334,0.3402
6035,20.45827307424976,2.3642738,1.039323,0.017566666666666668,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.23346666666666666,0.6864833333333333,0.9944
6036,13.714926103758021,2.1306274,1.0656488,0.0056166666666666665,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.0317,0.9943333333333333,1.0
6037,25.7144386259902,2.2425926,1.0174357,0.0212,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.17738333333333334,0.9983666666666666,1.0
6038,6.543557869428791,3.262671,1.081551,0.009016666666666666,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.013166666666666667,0.2418,0.5436
6039,37.85207776408016,1.8448583,1.0194119,0.035416666666666666,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.6761833333333334,0.9999833333333333,1.0
6040,8.155266547977787,2.4655406,1.0877477,0.03556666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.0536,0.6557333333333333,0.99985
6041,25.613823156043118,2.3502707,1.023653,0.018683333333333333,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.21893333333333334,0.8867833333333334,1.0
6042,16.95674164839749,3.5999436,1.0552521,0.015083333333333334,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.026266666666666667,0.21773333333333333,0.57725
6043,17.326573928107667,4.6391807,1.0484593,0.013816666666666666,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.022233333333333334,0.10018333333333333,0.28973333333333334
6044,10.20661601115138,4.1178107,1.1144241,0.0061333333333333335,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.0013666666666666666,0.02475,0.1631
6045,23.475557702206423,2.619901,1.0394355,0.02835,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.13616666666666666,0.5969833333333333,0.9428
6046,10.306438510591459,2.48928,1.0429538,0.021816666666666668,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.014,0.2566,0.77715
6047,26.711686999629105,2.2962325,1.0349405,0.00895,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.11721666666666666,0.9999833333333333,1.0
6048,6.575334094371595,3.303211,1.0518185,0.0069166666666666664,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.01015,0.1132,0.40455
6049,7.701948484787275,2.2319098,1.0560725,0.011016666666666666,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.008483333333333334,0.39381666666666665,0.9147166666666666
6050,12.545469476099967,2.1234894,1.0621133,0.007833333333333333,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.14175,0.9965166666666667,1.0
6051,12.169892671800657,2.274785,1.0261289,0.011916666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.04815,0.97415,1.0
6052,14.27118876581832,2.6573036,1.0610127,0.025616666666666666,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.0491,0.54505,0.9878
6053,12.253242140486304,2.4504297,1.1104834,0.017266666666666666,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.06425,0.6189333333333333,0.9998666666666667
6054,26.89290728684403,2.4761875,1.0361986,0.02055,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.08233333333333333,0.9808833333333333,1.0
6055,23.93255341432,3.8593585,1.1060963,0.020816666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.016416666666666666,0.15118333333333334,0.5702166666666667
6056,27.24591928049861,3.423952,1.0838138,0.01806666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.0256,0.27471666666666666,0.7004666666666667
6057,25.381097819054233,2.5831642,1.0201571,0.05056666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.1513,0.49783333333333335,0.85655
6058,17.345632372858574,1.8439591,1.0221035,0.03155,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.35883333333333334,0.9999833333333333,1.0
6059,15.742118741953515,2.1700892,1.0305653,0.0091,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.20346666666666666,0.8292333333333334,1.0
6060,45.91402392687268,1.4550372,1.0396367,0.04245,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.9995666666666667,1.0,1.0
6061,62.70749344338357,1.8612636,1.0120983,0.03648333333333333,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.70885,1.0,1.0
