dataset,workload,query_index,index_name,index_params,time_s,distcomp,recall
sald-128-100m,File(sald-128-1k),327,messi,,,0.09629035,1.0
sald-128-100m,File(sald-128-1k),328,messi,,,3.1275e-05,1.0
sald-128-100m,File(sald-128-1k),329,messi,,,0.1167581,1.0
sald-128-100m,File(sald-128-1k),330,messi,,,1.2825e-05,1.0
sald-128-100m,File(sald-128-1k),331,messi,,,1.0370402,1.0
sald-128-100m,File(sald-128-1k),332,messi,,,0.000121325,1.0
sald-128-100m,File(sald-128-1k),333,messi,,,0.0372745,1.0
sald-128-100m,File(sald-128-1k),334,messi,,,2.7e-05,1.0
sald-128-100m,File(sald-128-1k),335,messi,,,1.0142092,1.0
sald-128-100m,File(sald-128-1k),336,messi,,,0.0002815,1.0
sald-128-100m,File(sald-128-1k),337,messi,,,0.200508525,1.0
sald-128-100m,File(sald-128-1k),338,messi,,,0.000473675,1.0
sald-128-100m,File(sald-128-1k),339,messi,,,0.0010826,1.0
sald-128-100m,File(sald-128-1k),340,messi,,,1.54e-05,1.0
sald-128-100m,File(sald-128-1k),341,messi,,,0.0732978,1.0
sald-128-100m,File(sald-128-1k),342,messi,,,3.8975e-05,1.0
sald-128-100m,File(sald-128-1k),343,messi,,,0.2871524,1.0
sald-128-100m,File(sald-128-1k),344,messi,,,5.85e-06,1.0
sald-128-100m,File(sald-128-1k),345,messi,,,0.2381956,1.0
sald-128-100m,File(sald-128-1k),346,messi,,,2.9925e-05,1.0
sald-128-100m,File(sald-128-1k),347,messi,,,0.5795654,1.0
sald-128-100m,File(sald-128-1k),348,messi,,,0.000280175,1.0
sald-128-100m,File(sald-128-1k),349,messi,,,0.25649435,1.0
sald-128-100m,File(sald-128-1k),350,messi,,,1.7325e-05,1.0
sald-128-100m,File(sald-128-1k),351,messi,,,0.1349523,1.0
sald-128-100m,File(sald-128-1k),352,messi,,,5.265e-05,1.0
sald-128-100m,File(sald-128-1k),353,messi,,,0.4208446,1.0
sald-128-100m,File(sald-128-1k),354,messi,,,8.1225e-05,1.0
sald-128-100m,File(sald-128-1k),355,messi,,,0.2317436,1.0
sald-128-100m,File(sald-128-1k),356,messi,,,0.0002281,1.0
sald-128-100m,File(sald-128-1k),357,messi,,,0.031976975,1.0
sald-128-100m,File(sald-128-1k),358,messi,,,9e-07,1.0
sald-128-100m,File(sald-128-1k),359,messi,,,0.078796075,1.0
sald-128-100m,File(sald-128-1k),360,messi,,,1.4175e-05,1.0
sald-128-100m,File(sald-128-1k),361,messi,,,0.142659875,1.0
sald-128-100m,File(sald-128-1k),362,messi,,,2.295e-05,1.0
sald-128-100m,File(sald-128-1k),363,messi,,,0.2320022,1.0
sald-128-100m,File(sald-128-1k),364,messi,,,1.17e-05,1.0
sald-128-100m,File(sald-128-1k),365,messi,,,0.5725436,1.0
sald-128-100m,File(sald-128-1k),366,messi,,,4.7025e-05,1.0
sald-128-100m,File(sald-128-1k),367,messi,,,0.2397393,1.0
sald-128-100m,File(sald-128-1k),368,messi,,,0.004167725,1.0
sald-128-100m,File(sald-128-1k),369,messi,,,0.187614175,1.0
sald-128-100m,File(sald-128-1k),370,messi,,,0.00038465,1.0
sald-128-100m,File(sald-128-1k),371,messi,,,0.0045838,1.0
sald-128-100m,File(sald-128-1k),372,messi,,,0.00089335,1.0
sald-128-100m,File(sald-128-1k),373,messi,,,0.003577175,1.0
sald-128-100m,File(sald-128-1k),374,messi,,,0.000108725,1.0
sald-128-100m,File(sald-128-1k),375,messi,,,0.1136655,1.0
sald-128-100m,File(sald-128-1k),376,messi,,,0.000532175,1.0
sald-128-100m,File(sald-128-1k),377,messi,,,0.06510695,1.0
sald-128-100m,File(sald-128-1k),378,messi,,,0.00060615,1.0
sald-128-100m,File(sald-128-1k),379,messi,,,0.042714375,1.0
sald-128-100m,File(sald-128-1k),380,messi,,,8.58e-05,1.0
sald-128-100m,File(sald-128-1k),381,messi,,,0.035049225,1.0
sald-128-100m,File(sald-128-1k),382,messi,,,0.000162225,1.0
sald-128-100m,File(sald-128-1k),383,messi,,,1.0252112,1.0
sald-128-100m,File(sald-128-1k),384,messi,,,0.00180225,1.0
sald-128-100m,File(sald-128-1k),385,messi,,,0.062439,1.0
sald-128-100m,File(sald-128-1k),386,messi,,,0.000792575,1.0
sald-128-100m,File(sald-128-1k),387,messi,,,0.0640995,1.0
sald-128-100m,File(sald-128-1k),388,messi,,,0.000415475,1.0
sald-128-100m,File(sald-128-1k),389,messi,,,0.010050025,1.0
sald-128-100m,File(sald-128-1k),390,messi,,,3.78e-05,1.0
sald-128-100m,File(sald-128-1k),391,messi,,,0.1854096,1.0
sald-128-100m,File(sald-128-1k),392,messi,,,0.000513725,1.0
