i,lid_10,rc_10,exp_20|10,distcomp,dataset,workload_description,eps_q0.25,eps_q0.5,eps_q0.75
370,22.121354047205607,3.0167513,1.0334392,0.006005,sald-128-1m,File(sald-128-1k),0.013401,0.14543,0.506894
371,22.96290200301138,1.8594352,1.0257351,0.01109,sald-128-1m,File(sald-128-1k),0.230468,0.995771,1.0
372,9.125191824987178,3.4878101,1.0588509,0.004055,sald-128-1m,File(sald-128-1k),1.3e-05,0.000292,0.002503
373,19.789404424305996,8.165619,1.0619979,0.003354,sald-128-1m,File(sald-128-1k),0.000568,0.002579,0.00637
374,22.18844794918774,2.114585,1.0248655,0.00448,sald-128-1m,File(sald-128-1k),0.008218,0.786695,1.0
375,51.79816106784565,1.6592876,1.0245565,0.21962,sald-128-1m,File(sald-128-1k),0.650928,1.0,1.0
376,32.727828217956194,2.111457,1.0197506,0.043666,sald-128-1m,File(sald-128-1k),0.115821,0.855526,1.0
377,14.215639227963779,7.0605693,1.0794538,0.007163,sald-128-1m,File(sald-128-1k),5.1e-05,0.000295,0.000938
378,33.15686908265565,1.9208956,1.0128449,0.023846,sald-128-1m,File(sald-128-1k),0.205937,0.999857,1.0
379,15.51651208816469,2.4340143,1.0692204,0.003581,sald-128-1m,File(sald-128-1k),0.000374,0.100458,0.647148
380,19.010574880492044,2.178528,1.0170156,0.029101,sald-128-1m,File(sald-128-1k),0.025096,0.598759,0.997182
381,19.433244027508426,1.82912,1.011853,0.005821,sald-128-1m,File(sald-128-1k),0.094373,0.948214,1.0
382,50.93049219981903,1.7677041,1.0258797,0.00858,sald-128-1m,File(sald-128-1k),0.287137,1.0,1.0
383,15.044155295336394,2.3447142,1.0354389,0.003265,sald-128-1m,File(sald-128-1k),0.001482,0.341315,0.998019
384,15.350510269987733,2.530548,1.0538499,0.001796,sald-128-1m,File(sald-128-1k),0.000541,0.072702,0.70591
385,18.04311610508276,2.4158757,1.0292414,0.002053,sald-128-1m,File(sald-128-1k),0.003275,0.270439,0.995337
386,16.914083223803086,3.2306714,1.0375122,0.005279,sald-128-1m,File(sald-128-1k),0.001059,0.04789,0.292734
387,44.31897522559707,1.9466796,1.0285684,0.017591,sald-128-1m,File(sald-128-1k),0.146191,0.999821,1.0
388,7.4033072255720525,4.0949397,1.0545905,0.003843,sald-128-1m,File(sald-128-1k),0.000463,0.004191,0.020155
389,18.12344172736477,3.4928117,1.0251799,0.0023,sald-128-1m,File(sald-128-1k),0.000455,0.005902,0.101172
390,33.21669072807524,2.4322972,1.0230983,0.001856,sald-128-1m,File(sald-128-1k),0.013641,0.406134,0.999951
391,21.74849230173834,2.2569652,1.0381297,0.013508,sald-128-1m,File(sald-128-1k),0.020449,0.423097,0.958416
392,20.595644801543468,3.3925083,1.0976319,0.002194,sald-128-1m,File(sald-128-1k),0.000318,0.010871,0.137393
393,15.265003675855091,2.624408,1.0797411,0.008904,sald-128-1m,File(sald-128-1k),0.008866,0.227177,0.899876
394,13.614005528389336,3.7132113,1.067449,0.004425,sald-128-1m,File(sald-128-1k),0.000382,0.00698,0.051202
395,17.554270129883964,2.468486,1.020098,0.0141,sald-128-1m,File(sald-128-1k),0.020987,0.403338,0.988219
396,24.913953555400592,2.5841048,1.0244205,0.012537,sald-128-1m,File(sald-128-1k),0.014957,0.281342,0.904739
397,17.509312177243604,1.8069396,1.0484775,0.003069,sald-128-1m,File(sald-128-1k),0.002276,0.98735,1.0
398,9.982391121521513,5.084326,1.0363413,0.006359,sald-128-1m,File(sald-128-1k),0.000158,0.001174,0.004588
399,89.59741096348553,4.5411696,1.0298014,0.007473,sald-128-1m,File(sald-128-1k),0.005885,0.041052,0.135066
400,15.146974657560667,1.7734905,1.0186996,0.026023,sald-128-1m,File(sald-128-1k),0.019603,0.87459,1.0
401,94.77809742918356,1.3896831,1.0121957,0.114549,sald-128-1m,File(sald-128-1k),1.0,1.0,1.0
402,25.57907251951459,1.727662,1.0243753,0.003988,sald-128-1m,File(sald-128-1k),0.29268,1.0,1.0
403,87.37878892257635,2.129101,1.015176,0.022396,sald-128-1m,File(sald-128-1k),0.152224,0.968218,1.0
404,39.44496777866372,2.0923312,1.0227199,0.025753,sald-128-1m,File(sald-128-1k),0.071809,0.864845,1.0
405,10.335725203528506,3.9274235,1.0883781,0.002228,sald-128-1m,File(sald-128-1k),0.000151,0.008341,0.050847
406,90.25812406865974,1.8202059,1.008045,0.007604,sald-128-1m,File(sald-128-1k),0.335331,1.0,1.0
407,22.374276538870177,3.8375695,1.0449331,0.005108,sald-128-1m,File(sald-128-1k),0.0035,0.028226,0.161445
408,26.113120780348435,2.2355616,1.032027,0.004091,sald-128-1m,File(sald-128-1k),0.037203,0.648272,0.999951
409,45.1985807769088,1.9153917,1.0178698,0.025978,sald-128-1m,File(sald-128-1k),0.242924,0.999979,1.0
410,61.39256846350731,1.9155716,1.0118016,0.015561,sald-128-1m,File(sald-128-1k),0.216356,0.999572,1.0
411,25.087708857071895,1.8806485,1.0333091,0.054947,sald-128-1m,File(sald-128-1k),0.097541,0.994678,1.0
412,52.762451305174636,1.8860258,1.0197678,0.010748,sald-128-1m,File(sald-128-1k),0.224832,1.0,1.0
413,33.28461480886306,2.295374,1.0380248,0.01504,sald-128-1m,File(sald-128-1k),0.055107,0.622967,0.999801
414,17.571003661407758,4.9467382,1.0359305,0.005283,sald-128-1m,File(sald-128-1k),0.00156,0.007767,0.029153
415,19.00920221543705,3.6954217,1.0366284,0.006201,sald-128-1m,File(sald-128-1k),0.001726,0.018289,0.10909
416,130.00640682615196,1.2880281,1.0043951,0.063478,sald-128-1m,File(sald-128-1k),1.0,1.0,1.0
417,77.47817694135863,1.6981946,1.0211877,0.028878,sald-128-1m,File(sald-128-1k),0.581408,1.0,1.0
418,34.7888478509166,3.7700565,1.0415934,0.01035,sald-128-1m,File(sald-128-1k),0.003415,0.037205,0.221791
419,12.980630554812524,1.8598111,1.041066,0.003135,sald-128-1m,File(sald-128-1k),0.013533,0.999548,1.0
420,34.2023963997941,1.8837978,1.0291673,0.016871,sald-128-1m,File(sald-128-1k),0.110807,0.999939,1.0
421,17.25358432623193,2.8509655,1.046608,0.012123,sald-128-1m,File(sald-128-1k),0.00243,0.09634,0.615235
422,24.461779516639965,2.501488,1.0330428,0.031286,sald-128-1m,File(sald-128-1k),0.021548,0.285568,0.854636
423,38.44346177721673,2.0044847,1.0236872,0.004811,sald-128-1m,File(sald-128-1k),0.117842,0.967842,1.0
424,14.372912571742143,2.5311146,1.0446246,0.016208,sald-128-1m,File(sald-128-1k),0.00163,0.106411,0.597158
425,31.077917511467966,1.6168923,1.035702,0.024126,sald-128-1m,File(sald-128-1k),0.704729,1.0,1.0
426,14.778696854869663,2.9451451,1.0482432,0.002991,sald-128-1m,File(sald-128-1k),0.00133,0.055825,0.345362
427,18.50495278639106,2.8247447,1.0181417,0.008985,sald-128-1m,File(sald-128-1k),0.005568,0.111781,0.463508
428,30.352744490292146,1.908175,1.0229908,0.011733,sald-128-1m,File(sald-128-1k),0.165273,0.988271,1.0
429,103.44370528141316,1.2899691,1.0132569,0.129265,sald-128-1m,File(sald-128-1k),1.0,1.0,1.0
430,95.80726347923657,1.528518,1.0088483,0.003596,sald-128-1m,File(sald-128-1k),0.983811,1.0,1.0
431,63.53464185989987,1.5052807,1.014048,0.064643,sald-128-1m,File(sald-128-1k),0.956178,1.0,1.0
432,19.02320054912347,3.0985446,1.0495994,0.005813,sald-128-1m,File(sald-128-1k),0.001102,0.054714,0.422102
433,66.54808746622665,1.3994386,1.014517,0.089947,sald-128-1m,File(sald-128-1k),1.0,1.0,1.0
434,28.572636904886316,1.821318,1.0146656,0.004126,sald-128-1m,File(sald-128-1k),0.227676,0.999736,1.0
435,48.63921767948637,1.3592736,1.0104884,0.170323,sald-128-1m,File(sald-128-1k),1.0,1.0,1.0
436,17.34620625766389,1.8892926,1.0269337,0.005948,sald-128-1m,File(sald-128-1k),0.018139,0.745085,1.0
437,29.254408882591143,1.9833697,1.039937,0.011638,sald-128-1m,File(sald-128-1k),0.071909,0.98874,1.0
438,43.10309615806593,1.5828825,1.0180154,0.144503,sald-128-1m,File(sald-128-1k),0.823348,1.0,1.0
439,20.960360989632225,3.7992318,1.041627,0.013895,sald-128-1m,File(sald-128-1k),0.005502,0.065399,0.205386
440,31.427354373185214,1.79537,1.0434221,0.005166,sald-128-1m,File(sald-128-1k),0.275788,1.0,1.0
441,28.806835117890675,2.0055122,1.0297725,0.028025,sald-128-1m,File(sald-128-1k),0.108472,0.986988,1.0
442,17.95800022614215,2.9262588,1.0328168,0.014992,sald-128-1m,File(sald-128-1k),0.006559,0.09943,0.448131
443,156.3629921309878,1.2931665,1.0082152,0.037227,sald-128-1m,File(sald-128-1k),1.0,1.0,1.0
444,96.1961041488587,1.3037491,1.011491,0.095433,sald-128-1m,File(sald-128-1k),1.0,1.0,1.0
445,14.6688688193321,1.89503,1.0431559,0.02866,sald-128-1m,File(sald-128-1k),0.001256,0.517608,0.999999
446,13.767392423186381,4.221657,1.0514951,0.004802,sald-128-1m,File(sald-128-1k),0.001249,0.011502,0.051191
447,24.409964457622447,1.8151153,1.04066,0.009969,sald-128-1m,File(sald-128-1k),0.062405,0.999998,1.0
448,58.39087770360288,1.5347599,1.0187908,0.081999,sald-128-1m,File(sald-128-1k),0.941884,1.0,1.0
449,33.43044758729352,1.8241627,1.0339448,0.004623,sald-128-1m,File(sald-128-1k),0.095185,0.988909,1.0
450,90.76250524541922,1.4710922,1.016434,0.120446,sald-128-1m,File(sald-128-1k),0.969145,1.0,1.0
451,29.754659227788608,2.577134,1.0183493,0.004229,sald-128-1m,File(sald-128-1k),0.01649,0.284486,0.994392
452,31.456015503922213,1.9595569,1.0146883,0.005059,sald-128-1m,File(sald-128-1k),0.084916,0.999993,1.0
453,13.302536601561265,3.0433204,1.0486695,0.004668,sald-128-1m,File(sald-128-1k),0.000916,0.046463,0.366356
454,34.55381308842202,3.9492624,1.0182788,0.011978,sald-128-1m,File(sald-128-1k),0.006161,0.044956,0.144369
455,27.16487745367898,3.1621313,1.0392249,0.006705,sald-128-1m,File(sald-128-1k),0.002987,0.081389,0.46973
456,165.49838149792683,1.2871139,1.0055422,0.125804,sald-128-1m,File(sald-128-1k),1.0,1.0,1.0
457,44.12750441022482,2.0824096,1.0101503,0.002908,sald-128-1m,File(sald-128-1k),0.037731,0.989324,1.0
458,20.790189385690915,2.6183636,1.0315661,0.005487,sald-128-1m,File(sald-128-1k),0.015528,0.296797,0.859148
459,19.522677748208334,2.104621,1.0249282,0.00348,sald-128-1m,File(sald-128-1k),0.038765,0.64484,1.0
460,41.05103825778404,1.9717414,1.0309073,0.008475,sald-128-1m,File(sald-128-1k),0.128286,0.991515,1.0
461,28.979282922453187,2.0373223,1.0183216,0.028907,sald-128-1m,File(sald-128-1k),0.06285,0.842406,1.0
462,8.814564623514844,3.8223248,1.100082,0.002458,sald-128-1m,File(sald-128-1k),0.000111,0.007108,0.04278
463,14.7879183380423,7.4856315,1.0655973,0.003069,sald-128-1m,File(sald-128-1k),0.00042,0.002413,0.006341
464,40.634645958303274,2.9855878,1.0301449,0.017934,sald-128-1m,File(sald-128-1k),0.015178,0.211931,0.608018
465,17.959419263111492,2.0791235,1.0291263,0.015102,sald-128-1m,File(sald-128-1k),0.016541,0.761871,1.0
466,16.846682529652725,3.8737273,1.0468539,0.005597,sald-128-1m,File(sald-128-1k),0.001189,0.021278,0.135828
467,39.18805307127185,1.9201622,1.0311198,0.004729,sald-128-1m,File(sald-128-1k),0.219597,0.996284,1.0
468,36.302687342318585,1.9095274,1.0274318,0.003566,sald-128-1m,File(sald-128-1k),0.090141,0.999536,1.0
469,12.376537733847274,3.7642374,1.0809798,0.00226,sald-128-1m,File(sald-128-1k),0.000187,0.004833,0.039183
470,22.97043748842839,2.0105965,1.0340353,0.014029,sald-128-1m,File(sald-128-1k),0.102658,0.869308,1.0
471,25.350279547701682,1.6643395,1.0250546,0.008486,sald-128-1m,File(sald-128-1k),0.317421,1.0,1.0
472,15.806839849576276,2.7364147,1.0213459,0.024536,sald-128-1m,File(sald-128-1k),0.007034,0.154721,0.510673
473,29.466936604198306,5.9515667,1.0401342,0.003079,sald-128-1m,File(sald-128-1k),0.000938,0.004999,0.015681
474,15.071127387021898,3.227043,1.0654761,0.017841,sald-128-1m,File(sald-128-1k),0.00144,0.043439,0.220198
475,64.97902865618302,1.3137246,1.0114397,0.149588,sald-128-1m,File(sald-128-1k),1.0,1.0,1.0
476,100.65268400452052,1.2463887,1.0058539,0.151623,sald-128-1m,File(sald-128-1k),1.0,1.0,1.0
477,21.683115498844934,2.3667495,1.04033,0.002182,sald-128-1m,File(sald-128-1k),0.000953,0.205942,0.950847
478,20.819018324972042,2.7688782,1.0178397,0.004884,sald-128-1m,File(sald-128-1k),0.01732,0.220757,0.647798
479,20.305253857791225,2.2168274,1.0326178,0.003168,sald-128-1m,File(sald-128-1k),0.00481,0.466188,0.999925
480,44.12489839194627,1.7823168,1.0181458,0.094423,sald-128-1m,File(sald-128-1k),0.397451,1.0,1.0
481,40.19932134690291,2.6099944,1.0167398,0.015836,sald-128-1m,File(sald-128-1k),0.038477,0.41574,0.904024
482,26.066192958558922,1.6677424,1.0226699,0.050292,sald-128-1m,File(sald-128-1k),0.57458,1.0,1.0
483,190.5021269304067,1.3216685,1.0079894,0.186069,sald-128-1m,File(sald-128-1k),1.0,1.0,1.0
484,15.717394918362952,2.0766563,1.0462009,0.018265,sald-128-1m,File(sald-128-1k),0.001804,0.431311,0.999723
485,18.74834164744587,2.6423275,1.038456,0.004716,sald-128-1m,File(sald-128-1k),0.001939,0.124731,0.925504
486,61.00079354186001,1.7694322,1.0198525,0.044262,sald-128-1m,File(sald-128-1k),0.484097,1.0,1.0
487,10.165900342661683,2.101194,1.0480239,0.032287,sald-128-1m,File(sald-128-1k),3e-05,0.068704,0.363172
488,7.329438795424604,3.4513204,1.1287652,0.003801,sald-128-1m,File(sald-128-1k),3.7e-05,0.001122,0.017305
489,40.54922044931237,2.2410295,1.0282035,0.004552,sald-128-1m,File(sald-128-1k),0.03407,0.767256,1.0
490,23.904415175307193,2.543922,1.040151,0.009292,sald-128-1m,File(sald-128-1k),0.010463,0.302049,0.910419
491,83.63977985736095,2.4768643,1.0159198,0.003313,sald-128-1m,File(sald-128-1k),0.024279,0.636452,0.999997
492,30.132520021947585,2.0477026,1.0172894,0.036488,sald-128-1m,File(sald-128-1k),0.096299,0.820538,1.0
493,29.672889017231558,1.7749333,1.030438,0.035927,sald-128-1m,File(sald-128-1k),0.241824,1.0,1.0
494,26.466918462971716,2.472432,1.0207101,0.013149,sald-128-1m,File(sald-128-1k),0.031853,0.307286,0.991612
495,74.88748112843297,1.4174489,1.0110565,0.164078,sald-128-1m,File(sald-128-1k),0.999999,1.0,1.0
496,13.122421263073047,2.1079183,1.0256028,0.020237,sald-128-1m,File(sald-128-1k),0.007481,0.395006,0.980875
497,31.577537489576425,2.2606769,1.0221281,0.008949,sald-128-1m,File(sald-128-1k),0.025012,0.697792,1.0
498,23.483905612576983,2.8999367,1.0226394,0.010518,sald-128-1m,File(sald-128-1k),0.01684,0.207175,0.534887
499,39.70447037704099,2.1279507,1.0105768,0.01497,sald-128-1m,File(sald-128-1k),0.134964,0.745972,1.0
500,60.53117755678056,1.6611284,1.0144069,0.019504,sald-128-1m,File(sald-128-1k),0.661351,1.0,1.0
501,21.17537388057278,5.9204044,1.0345753,0.00486,sald-128-1m,File(sald-128-1k),0.000767,0.005152,0.01838
502,16.954342641487248,2.5341437,1.0461571,0.005151,sald-128-1m,File(sald-128-1k),0.004606,0.253592,0.896526
503,37.0239199807166,2.1339588,1.024953,0.006102,sald-128-1m,File(sald-128-1k),0.081857,0.744677,1.0
504,101.14235677285463,2.22271,1.0248976,0.015661,sald-128-1m,File(sald-128-1k),0.155781,0.83522,1.0
505,36.83468823437599,1.6934723,1.0187403,0.090939,sald-128-1m,File(sald-128-1k),0.409244,1.0,1.0
506,44.46547814976966,1.8530407,1.0244634,0.012318,sald-128-1m,File(sald-128-1k),0.24866,1.0,1.0
507,21.892855965043438,1.77774,1.0485249,0.060455,sald-128-1m,File(sald-128-1k),0.136532,0.999998,1.0
508,72.02399767321307,1.763258,1.0298277,0.010104,sald-128-1m,File(sald-128-1k),0.466715,1.0,1.0
509,81.36822354005436,1.2722448,1.0116858,0.099062,sald-128-1m,File(sald-128-1k),1.0,1.0,1.0
510,87.47917788255353,1.5788658,1.0075791,0.029348,sald-128-1m,File(sald-128-1k),0.803651,1.0,1.0
511,21.493381751352587,3.3110104,1.0364434,0.033299,sald-128-1m,File(sald-128-1k),0.012598,0.11646,0.320644
512,35.046944358538575,3.9102993,1.043369,0.008972,sald-128-1m,File(sald-128-1k),0.008579,0.060708,0.176374
513,13.371195644692332,1.9622651,1.0465989,0.003157,sald-128-1m,File(sald-128-1k),0.027442,0.847044,1.0
514,37.210134941886565,1.9009992,1.0244232,0.005951,sald-128-1m,File(sald-128-1k),0.158036,1.0,1.0
515,14.105366026505337,7.187484,1.037362,0.003127,sald-128-1m,File(sald-128-1k),0.000461,0.001521,0.00517
516,17.46239266340474,3.94641,1.0583177,0.014781,sald-128-1m,File(sald-128-1k),0.001023,0.012606,0.055914
517,34.4769795560441,1.6282537,1.0177122,0.053893,sald-128-1m,File(sald-128-1k),0.617539,1.0,1.0
518,31.87493308270852,2.368314,1.018926,0.014245,sald-128-1m,File(sald-128-1k),0.044349,0.583758,0.989844
519,14.541682212385552,1.8399116,1.0405536,0.003491,sald-128-1m,File(sald-128-1k),0.058502,0.999886,1.0
520,21.521885983647977,2.6575167,1.0205392,0.005412,sald-128-1m,File(sald-128-1k),0.01335,0.181614,0.90954
521,28.09721257352611,2.0836775,1.0304991,0.002196,sald-128-1m,File(sald-128-1k),0.022292,0.97352,1.0
522,84.78125443604311,1.4685228,1.010757,0.064311,sald-128-1m,File(sald-128-1k),0.996441,1.0,1.0
523,19.632344255570477,2.0914168,1.0429345,0.004231,sald-128-1m,File(sald-128-1k),0.006869,0.539065,0.999997
524,16.441675775471968,3.869097,1.103264,0.002209,sald-128-1m,File(sald-128-1k),0.000905,0.022509,0.124611
525,35.348693099521036,1.7157195,1.0222098,0.026516,sald-128-1m,File(sald-128-1k),0.334211,1.0,1.0
526,14.043543273664117,5.0173526,1.0229388,0.008771,sald-128-1m,File(sald-128-1k),0.000894,0.0062,0.018703
527,57.77720012557309,2.0294278,1.0200038,0.053661,sald-128-1m,File(sald-128-1k),0.098774,0.993205,1.0
528,114.5146674518182,2.5974894,1.0089847,0.015899,sald-128-1m,File(sald-128-1k),0.076553,0.413668,0.993748
529,152.31029396790805,2.2444718,1.0053238,0.002292,sald-128-1m,File(sald-128-1k),0.07712,0.890086,1.0
530,12.691430363766989,6.3600726,1.0693778,0.00231,sald-128-1m,File(sald-128-1k),0.000102,0.000576,0.001971
531,43.750730702496156,1.8418747,1.0152814,0.00916,sald-128-1m,File(sald-128-1k),0.29194,0.999958,1.0
532,28.615245519404123,2.0457575,1.0427724,0.014971,sald-128-1m,File(sald-128-1k),0.083572,0.894925,1.0
533,17.52953753684611,7.0562468,1.041805,0.005283,sald-128-1m,File(sald-128-1k),0.000763,0.004327,0.012761
534,40.607768883253975,1.747483,1.0160486,0.043365,sald-128-1m,File(sald-128-1k),0.270973,1.0,1.0
535,77.6417673311746,2.177001,1.0089693,0.011987,sald-128-1m,File(sald-128-1k),0.1535,0.871672,1.0
536,22.024982417548056,2.280228,1.0290266,0.005524,sald-128-1m,File(sald-128-1k),0.020386,0.62409,0.999961
537,20.842260092408715,1.8959498,1.0277333,0.03451,sald-128-1m,File(sald-128-1k),0.068508,0.877508,1.0
538,36.860195029139724,2.02164,1.0305262,0.012079,sald-128-1m,File(sald-128-1k),0.12242,0.875497,1.0
539,24.99741132678459,2.229762,1.0321131,0.014259,sald-128-1m,File(sald-128-1k),0.07493,0.667357,1.0
540,18.413187538575034,2.1685786,1.0212935,0.007237,sald-128-1m,File(sald-128-1k),0.009778,0.473428,0.999553
541,30.65024596261986,3.6390774,1.0510073,0.003789,sald-128-1m,File(sald-128-1k),0.001797,0.020252,0.150998
542,14.325240172720056,2.4349375,1.0712022,0.005485,sald-128-1m,File(sald-128-1k),0.004298,0.385665,0.982046
543,26.92519846732294,2.390936,1.0329921,0.0176,sald-128-1m,File(sald-128-1k),0.03199,0.537776,0.97634
544,59.175078341912226,1.710076,1.0148349,0.1237,sald-128-1m,File(sald-128-1k),0.504674,1.0,1.0
545,25.19086715707238,3.1927843,1.0308795,0.015396,sald-128-1m,File(sald-128-1k),0.015939,0.117801,0.404814
546,35.782278977272895,2.6607463,1.0184317,0.002023,sald-128-1m,File(sald-128-1k),0.052571,0.345226,0.915157
547,15.507483026580193,1.9492855,1.032898,0.013098,sald-128-1m,File(sald-128-1k),0.007628,0.760972,1.0
548,15.624170669518508,1.9552978,1.0563507,0.01017,sald-128-1m,File(sald-128-1k),0.001784,0.598931,1.0
549,45.081487659923944,4.2761226,1.0399106,0.005657,sald-128-1m,File(sald-128-1k),0.003296,0.020301,0.096694
550,123.27628526649694,1.3014479,1.0113839,0.209068,sald-128-1m,File(sald-128-1k),1.0,1.0,1.0
551,7.599083281046138,5.2199035,1.1265398,0.002885,sald-128-1m,File(sald-128-1k),3.1e-05,0.000369,0.001262
552,24.772050857574925,4.3739753,1.0306568,0.005897,sald-128-1m,File(sald-128-1k),0.001819,0.012088,0.050924
553,66.30476203991934,1.5378016,1.008287,0.177103,sald-128-1m,File(sald-128-1k),0.979557,1.0,1.0
554,23.310589295710887,4.7616124,1.0193365,0.00721,sald-128-1m,File(sald-128-1k),0.001802,0.011028,0.049921
555,22.198132018769662,2.5089643,1.0432942,0.005206,sald-128-1m,File(sald-128-1k),0.015133,0.381026,0.904876
556,12.074311274507238,5.012068,1.0866358,0.005564,sald-128-1m,File(sald-128-1k),0.000179,0.001814,0.013402
557,28.812092533107478,1.776431,1.0212045,0.107938,sald-128-1m,File(sald-128-1k),0.165756,1.0,1.0
558,46.54234384051419,1.7455276,1.0133704,0.004126,sald-128-1m,File(sald-128-1k),0.418203,1.0,1.0
559,30.97677044884997,2.2923045,1.014301,0.02901,sald-128-1m,File(sald-128-1k),0.070697,0.574825,0.996747
560,20.94366254884838,2.552725,1.0237433,0.004939,sald-128-1m,File(sald-128-1k),0.015918,0.244472,0.950765
561,11.110123032913107,5.622257,1.0408872,0.003575,sald-128-1m,File(sald-128-1k),0.00022,0.001205,0.004393
562,23.681650809766342,2.305443,1.020144,0.009747,sald-128-1m,File(sald-128-1k),0.010726,0.673607,1.0
563,37.16623300880151,2.3661637,1.0164506,0.006318,sald-128-1m,File(sald-128-1k),0.029848,0.550171,1.0
564,31.22316304653832,1.5164729,1.0287415,0.068371,sald-128-1m,File(sald-128-1k),0.896801,1.0,1.0
565,96.26789220202659,2.4905622,1.0071548,0.009813,sald-128-1m,File(sald-128-1k),0.093286,0.496513,0.998481
566,41.58221505411959,1.9488262,1.0266654,0.053075,sald-128-1m,File(sald-128-1k),0.180575,0.974734,1.0
567,96.00567244319656,1.7697176,1.0105629,0.051793,sald-128-1m,File(sald-128-1k),0.523684,1.0,1.0
568,35.212122703834616,1.9243847,1.0361801,0.004425,sald-128-1m,File(sald-128-1k),0.085682,0.975518,1.0
569,34.75682541703388,1.8600844,1.0307592,0.008338,sald-128-1m,File(sald-128-1k),0.123918,1.0,1.0
570,19.221744902887416,3.4364157,1.1099759,0.005171,sald-128-1m,File(sald-128-1k),0.001502,0.059481,0.249789
571,34.20751566961601,2.5204897,1.0414621,0.004773,sald-128-1m,File(sald-128-1k),0.020482,0.264105,0.983461
572,23.860667195899907,2.5315833,1.040128,0.002192,sald-128-1m,File(sald-128-1k),0.006051,0.225798,0.853356
573,17.164907277098905,3.4293697,1.0398473,0.012844,sald-128-1m,File(sald-128-1k),0.00131,0.019718,0.110834
574,47.78005205208315,2.0646896,1.0173949,0.012195,sald-128-1m,File(sald-128-1k),0.127192,0.943564,1.0
575,70.23981659562577,2.163885,1.0265787,0.005147,sald-128-1m,File(sald-128-1k),0.168687,0.886771,1.0
576,34.7594668778171,2.7172368,1.0146711,0.00557,sald-128-1m,File(sald-128-1k),0.011011,0.183755,0.805917
577,22.26343554019957,3.0648541,1.0294471,0.02459,sald-128-1m,File(sald-128-1k),0.012259,0.165576,0.415213
578,31.77176450698852,2.0107718,1.0299445,0.00744,sald-128-1m,File(sald-128-1k),0.110417,0.912586,1.0
579,17.84753079954597,2.8749526,1.0456877,0.00244,sald-128-1m,File(sald-128-1k),0.004107,0.206044,0.619089
580,39.23001268735423,1.9701431,1.0112717,0.010681,sald-128-1m,File(sald-128-1k),0.144113,0.994804,1.0
581,13.755279813002096,2.9422421,1.0525286,0.004144,sald-128-1m,File(sald-128-1k),0.000665,0.029024,0.284179
582,17.345420436367327,3.2238479,1.0421815,0.011972,sald-128-1m,File(sald-128-1k),0.00374,0.067789,0.361126
583,35.503165236675905,1.8268523,1.034323,0.055765,sald-128-1m,File(sald-128-1k),0.313868,1.0,1.0
584,18.89080708085733,2.5093985,1.0225012,0.018303,sald-128-1m,File(sald-128-1k),0.0459,0.357415,0.974105
585,19.10535258113099,2.5651906,1.0554694,0.009226,sald-128-1m,File(sald-128-1k),0.008245,0.349631,0.957452
586,49.81053471405202,2.1967142,1.0402102,0.00592,sald-128-1m,File(sald-128-1k),0.043059,0.775312,1.0
587,10.078028175105663,1.881786,1.0424078,0.065172,sald-128-1m,File(sald-128-1k),0.001564,0.396731,0.998879
588,16.577675046647606,2.2346015,1.0183897,0.022632,sald-128-1m,File(sald-128-1k),0.032259,0.430751,0.999994
589,69.11663307417162,1.2890003,1.0172875,0.199433,sald-128-1m,File(sald-128-1k),1.0,1.0,1.0
590,88.49200329634427,1.3828305,1.0051776,0.233995,sald-128-1m,File(sald-128-1k),1.0,1.0,1.0
591,10.056211223107514,4.009082,1.0608538,0.003274,sald-128-1m,File(sald-128-1k),0.000293,0.002745,0.025407
592,54.648709769359755,1.9090241,1.0206424,0.018876,sald-128-1m,File(sald-128-1k),0.306998,0.99323,1.0
593,90.81226432264765,2.5346658,1.0092881,0.005059,sald-128-1m,File(sald-128-1k),0.06996,0.458007,0.999156
594,70.50767358561768,1.3963811,1.0098398,0.128922,sald-128-1m,File(sald-128-1k),1.0,1.0,1.0
595,19.83839591272839,2.3797932,1.0447013,0.012933,sald-128-1m,File(sald-128-1k),0.004728,0.290635,0.836197
596,61.33275683781128,1.4118906,1.0099285,0.104063,sald-128-1m,File(sald-128-1k),0.999992,1.0,1.0
597,27.570061844242442,1.9006019,1.0306085,0.015386,sald-128-1m,File(sald-128-1k),0.06712,0.999216,1.0
598,18.843725105113727,8.208745,1.0763794,0.003079,sald-128-1m,File(sald-128-1k),0.00026,0.001314,0.003742
599,92.45378253349018,2.474131,1.016156,0.013719,sald-128-1m,File(sald-128-1k),0.047349,0.601271,0.999967
600,38.18387641830925,2.4791088,1.0261753,0.011368,sald-128-1m,File(sald-128-1k),0.020575,0.318962,0.970428
601,124.95482669695474,1.2848653,1.0078207,0.057383,sald-128-1m,File(sald-128-1k),1.0,1.0,1.0
602,39.9565371865523,1.8906697,1.0253594,0.011648,sald-128-1m,File(sald-128-1k),0.221158,1.0,1.0
603,14.563841729528933,3.166871,1.0620098,0.008693,sald-128-1m,File(sald-128-1k),0.001227,0.033176,0.215582
604,29.099830020466925,2.0979981,1.0261545,0.01363,sald-128-1m,File(sald-128-1k),0.042705,0.77885,1.0
605,13.7985783565632,3.4808414,1.0487748,0.003615,sald-128-1m,File(sald-128-1k),0.000747,0.01257,0.081449
